SeanadElectionCountPanelCandidateFirstName,SeanadElectionCountPanelCandidateLastName,SeanadElectionCountPanelCandidateNote,CandidateName,SeanadElectionCountDelegateVotesNo,SeanadElectionCountDelegateVotesTransferNo,Votes,SeanadElectionCountNo,SeanadElectionCountPanelQuota,SeanadElectionCountPanelCandidateStatusID,SeanadElectionPanelNameENG,SeanadElectionPanelNameGLE,SeanadElectionSubPanelNameENG,SeanadElectionCountOutcomeTypeNameENG,IsDistributionOfSurplusCompleted,SeanadElectionCountPanelCandidateStatusNameENG,SeanadElectionCountPanelCandidateStatusNameGLE,SeanadElectionCountPanelCandidateElectedPositionNo,SeanadElectionCountPanelCandidatePositionNo,SeanadElectionCountPanelMasterID,CountResultLine,CountResultLineGLE,SeanadElectionCountPanelAreaNameENG,ElectionPanelNameAndArea,SeanadElectionCountTypeID,SeanadElectionCountStateOfThePollPositionNo
Rob,Power,,"Power, Rob",25000,-25000,0,8,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,15,544,"Exclusion of Power, Rob","Power, Rob a Eisiamh",Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,9,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,10,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,11,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,12,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,13,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,14,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,15,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,16,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,17,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,18,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Rob,Power,,"Power, Rob",25000,0,0,19,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,End Of Count,,Excluded,Eisiata,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
David,Pratt,,"Pratt, David",4000,0,4000,1,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,25
David,Pratt,,"Pratt, David",4000,0,4000,2,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,25
David,Pratt,,"Pratt, David",4000,0,4000,3,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,25
David,Pratt,,"Pratt, David",4000,-4000,0,4,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,"Exclusion of Pratt, David","Pratt, David a Eisiamh",Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,5,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,6,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,7,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,8,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,9,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,10,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,11,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,12,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,13,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,14,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,15,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,16,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,17,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,18,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,19,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,20,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,21,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,22,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,23,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
David,Pratt,,"Pratt, David",4000,0,0,24,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,End Of Count,,Excluded,Eisiata,,25,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,6000,1,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,20
Sabina,Purcell,,"Purcell, Sabina",6000,0,6000,2,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,20
Sabina,Purcell,,"Purcell, Sabina",6000,-6000,0,3,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,"Exclusion of Purcell, Sabina","Purcell, Sabina a Eisiamh",Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,4,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,5,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,6,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,7,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,8,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,9,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,10,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,11,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,12,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,13,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,14,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,15,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,16,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,17,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,18,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Sabina,Purcell,,"Purcell, Sabina",6000,0,0,19,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,End Of Count,,Excluded,Eisiata,,20,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Anne,Rabbitte,,"Rabbitte, Anne",55000,0,55000,1,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,2184,57184,2,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,210,57394,3,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,0,57394,4,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,0,57394,5,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,0,57394,6,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,0,57394,7,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,1000,58394,8,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,0,58394,9,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,12
Anne,Rabbitte,,"Rabbitte, Anne",55000,6672,65066,10,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,13344,78410,11,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,2230,80640,12,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,11
Anne,Rabbitte,,"Rabbitte, Anne",55000,2000,82640,13,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,12
Anne,Rabbitte,,"Rabbitte, Anne",55000,7000,89640,14,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,12
Anne,Rabbitte,,"Rabbitte, Anne",55000,0,89640,15,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,12
Anne,Rabbitte,,"Rabbitte, Anne",55000,64,89704,16,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,11,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,12
Anne,Rabbitte,,"Rabbitte, Anne",55000,-89704,0,17,95751,4,Labour Panel,An Rolla Oibreachais,Oireachtas,End Of Count,,Excluded,Eisiata,,11,546,"Exclusion of Rabbitte, Anne","Rabbitte, Anne a Eisiamh",Live,"Labour Panel, Live, 2025-01-30, 546",1,
Dee,Ryan,,"Ryan, Dee",34000,0,34000,1,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,0,34000,2,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,0,34000,3,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,1000,35000,4,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,0,35000,5,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,0,35000,6,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,2000,37000,7,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,2000,39000,8,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,0,39000,9,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,0,39000,10,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,3000,42000,11,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,3000,45000,12,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,0,45000,13,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,4000,49000,14,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,3000,52000,15,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,0,52000,16,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,13
Dee,Ryan,,"Ryan, Dee",34000,-52000,0,17,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,,Excluded,Eisiata,,13,547,"Exclusion of Ryan, Dee","Ryan, Dee a Eisiamh",Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Dee,Ryan,,"Ryan, Dee",34000,0,0,18,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,,Excluded,Eisiata,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Dee,Ryan,,"Ryan, Dee",34000,0,0,19,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Excluded,Eisiata,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Dee,Ryan,,"Ryan, Dee",34000,0,0,20,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Excluded,Eisiata,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Dee,Ryan,,"Ryan, Dee",34000,0,0,21,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,,Excluded,Eisiata,,13,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
